code,name,hierarchy_level,hierarchy_level_name,parent_loc_code,lang_code,is_active,cr_by,cr_dtimes
976,Woreda 07,4,Woreda,LMK,eng,t,110011,2021-02-10 10:10:55.070731
976,ወረዳ 07,4,ወረዳ,LMK,amh,t,110011,2021-02-10 10:10:55.070731
977,Woreda 08,4,Woreda,LMK,eng,t,110011,2021-02-10 10:10:55.070731
566,Duna,4,Woreda,HAD,eng,t,110011,2021-02-10 08:52:34.677162
566,ዱና,4,ወረዳ,HAD,amh,t,110011,2021-02-10 08:52:34.677162
977,ወረዳ 08,4,ወረዳ,LMK,amh,t,110011,2021-02-10 10:10:55.070731
978,Woreda 09,4,Woreda,LMK,eng,t,110011,2021-02-10 10:10:55.070731
978,ወረዳ 09,4,ወረዳ,LMK,amh,t,110011,2021-02-10 10:10:55.070731
979,Woreda 10,4,Woreda,LMK,eng,t,110011,2021-02-10 10:10:55.070731
979,ወረዳ 10,4,ወረዳ,LMK,amh,t,110011,2021-02-10 10:10:55.070731
NGZ,ሰሜን ጎንደር ዞን,2,ዞን,AMH,amh,t,110011,2021-02-10 07:55:07.585804
567,Gibe,4,Woreda,HAD,eng,t,110011,2021-02-10 10:11:21.38965
567,ጊቤ,4,ወረዳ,HAD,amh,t,110011,2021-02-10 10:11:21.38965
980,Woreda 11,4,Woreda,LMK,eng,t,110011,2021-02-10 10:11:43.479574
980,ወረዳ 11,4,ወረዳ,LMK,amh,t,110011,2021-02-10 10:11:43.479574
981,Woreda 12,4,Woreda,LMK,eng,t,110011,2021-02-10 10:11:43.479574
981,ወረዳ 12,4,ወረዳ,LMK,amh,t,110011,2021-02-10 10:11:43.479574
982,Woreda 13,4,Woreda,LMK,eng,t,110011,2021-02-10 10:11:43.479574
982,ወረዳ 13,4,ወረዳ,LMK,amh,t,110011,2021-02-10 10:11:43.479574
983,Woreda 14,4,Woreda,LMK,eng,t,110011,2021-02-10 10:11:43.479574
983,ወረዳ 14,4,ወረዳ,LMK,amh,t,110011,2021-02-10 10:11:43.479574
984,Woreda 15,4,Woreda,LMK,eng,t,110011,2021-02-10 10:11:43.479574
984,ወረዳ 15,4,ወረዳ,LMK,amh,t,110011,2021-02-10 10:11:43.479574
985,Woreda 16,4,Woreda,LMK,eng,t,110011,2021-02-10 10:11:43.479574
985,ወረዳ 16,4,ወረዳ,LMK,amh,t,110011,2021-02-10 10:11:43.479574
986,Woreda 17,4,Woreda,LMK,eng,t,110011,2021-02-10 10:11:43.479574
986,ወረዳ 17,4,ወረዳ,LMK,amh,t,110011,2021-02-10 10:11:43.479574
987,Woreda 18,4,Woreda,LMK,eng,t,110011,2021-02-10 10:11:43.479574
987,ወረዳ 18,4,ወረዳ,LMK,amh,t,110011,2021-02-10 10:11:43.479574
988,Woreda 19,4,Woreda,LMK,eng,t,110011,2021-02-10 10:11:43.479574
988,ወረዳ 19,4,ወረዳ,LMK,amh,t,110011,2021-02-10 10:11:43.479574
989,Woreda 20,4,Woreda,LMK,eng,t,110011,2021-02-10 10:11:43.479574
989,ወረዳ 20,4,ወረዳ,LMK,amh,t,110011,2021-02-10 10:11:43.479574
NWZ,North Wollo Zone,2,Zone,AMH,eng,t,110011,2021-02-10 07:55:07.585804
990,Woreda 22,4,Woreda,LMK,eng,t,110011,2021-02-10 10:15:22.55779
990,ወረዳ 22,4,ወረዳ,LMK,amh,t,110011,2021-02-10 10:15:22.55779
700,ዋርደር,4,ወረዳ,DOL,amh,t,110011,2021-02-10 10:30:17.801648
NWZ,ሰሜን ወሎ ዞን,2,ዞን,AMH,amh,t,110011,2021-02-10 07:55:07.585804
SWZ,South Wollo Zone,2,Zone,AMH,eng,t,110011,2021-02-10 07:55:07.585804
SWZ,ደቡብ ወሎ ዞን,2,ዞን,AMH,amh,t,110011,2021-02-10 07:55:07.585804
NSA,North Shewa Zone,2,Zone,AMH,eng,t,110011,2021-02-10 07:55:07.585804
NSA,ሰሜን ሸዋ ዞን,2,ዞን,AMH,amh,t,110011,2021-02-10 07:55:07.585804
EGZ,East Gojjam Zone,2,Zone,AMH,eng,t,110011,2021-02-10 07:55:07.585804
EGZ,ምስራቅ ጎጃም ዞን,2,ዞን,AMH,amh,t,110011,2021-02-10 07:55:07.585804
WGZ,West Gojjam Zone,2,Zone,AMH,eng,t,110011,2021-02-10 07:55:07.585804
WGZ,ምዕራብ ጎጃም ዞን,2,ዞን,AMH,amh,t,110011,2021-02-10 07:55:07.585804
WHZ,Wag Hemra Zone,2,Zone,AMH,eng,t,110011,2021-02-10 07:55:07.585804
WHZ,የዋግ ኽምራ ዞን,2,ዞን,AMH,amh,t,110011,2021-02-10 07:55:07.585804
AGZ,Agew Awi Zone,2,Zone,AMH,eng,t,110011,2021-02-10 07:55:07.585804
AGZ,አገው አዊ ዞን,2,ዞን,AMH,amh,t,110011,2021-02-10 07:55:07.585804
OSZ,Oromo-special Zone,2,Zone,AMH,eng,t,110011,2021-02-10 07:55:07.585804
OSZ,የኦሮሞ-ልዩ ዞን,2,ዞን,AMH,amh,t,110011,2021-02-10 07:55:07.585804
BDZ,Bahir Dar Special Zone,2,Zone,AMH,eng,t,110011,2021-02-10 07:55:07.585804
701,Daratole,4,Woreda,DOL,eng,t,110011,2021-02-10 10:31:53.737035
701,ዳራቶሌ,4,ወረዳ,DOL,amh,t,110011,2021-02-10 10:31:53.737035
575,Soro woreda,4,Woreda,HAD,eng,t,110011,2021-02-10 10:33:06.722318
575,ሶሮ,4,ወረዳ,HAD,amh,t,110011,2021-02-10 10:33:06.722318
703,Galxamur,4,ወረዳ,DOL,amh,t,110011,2021-02-10 10:33:35.177524
703,Lehel-yucub,4,Woreda,DOL,eng,t,110011,2021-02-10 10:33:35.177524
704,Alaje,4,Woreda,TSHZ,eng,t,110011,2021-02-10 10:33:35.177524
704,አላጄ,4,ወረዳ,TSHZ,amh,t,110011,2021-02-10 10:33:35.177524
705,Alamata,4,Woreda,TSHZ,eng,t,110011,2021-02-10 10:33:35.177524
705,አላማጣ,4,ወረዳ,TSHZ,amh,t,110011,2021-02-10 10:33:35.177524
706,Endamehoni,4,Woreda,TSHZ,eng,t,110011,2021-02-10 10:33:35.177524
706,እንደመሆኒ,4,ወረዳ,TSHZ,amh,t,110011,2021-02-10 10:33:35.177524
707,Ofla,4,Woreda,TSHZ,eng,t,110011,2021-02-10 10:33:35.177524
802,Woreda 01,4,Woreda,AKI,eng,t,110011,2021-02-10 10:01:01.635388
802,ወረዳ 01,4,ወረዳ,AKI,amh,t,110011,2021-02-10 10:01:01.635388
803,Woreda 02,4,Woreda,AKI,eng,t,110011,2021-02-10 10:01:01.635388
803,ወረዳ 02,4,ወረዳ,AKI,amh,t,110011,2021-02-10 10:01:01.635388
804,Woreda 03,4,Woreda,AKI,eng,t,110011,2021-02-10 10:01:01.635388
804,ወረዳ 03,4,ወረዳ,AKI,amh,t,110011,2021-02-10 10:01:01.635388
805,Woreda 04,4,Woreda,AKI,eng,t,110011,2021-02-10 10:01:01.635388
805,ወረዳ 04,4,ወረዳ,AKI,amh,t,110011,2021-02-10 10:01:01.635388
806,Woreda 05,4,Woreda,AKI,eng,t,110011,2021-02-10 10:01:01.635388
707,ኦፍላ,4,ወረዳ,TSHZ,amh,t,110011,2021-02-10 10:33:35.177524
708,Maichew,4,Woreda,TSHZ,eng,t,110011,2021-02-10 10:33:35.177524
806,ወረዳ 05,4,ወረዳ,AKI,amh,t,110011,2021-02-10 10:01:01.635388
807,Woreda 06,4,Woreda,AKI,eng,t,110011,2021-02-10 10:01:01.635388
807,ወረዳ 06,4,ወረዳ,AKI,amh,t,110011,2021-02-10 10:01:01.635388
808,Woreda 07,4,Woreda,AKI,eng,t,110011,2021-02-10 10:01:01.635388
808,ወረዳ 07,4,ወረዳ,AKI,amh,t,110011,2021-02-10 10:01:01.635388
809,Woreda 08,4,Woreda,AKI,eng,t,110011,2021-02-10 10:01:01.635388
809,ወረዳ 08,4,ወረዳ,AKI,amh,t,110011,2021-02-10 10:01:01.635388
810,Woreda 09,4,Woreda,AKI,eng,t,110011,2021-02-10 10:01:01.635388
810,ወረዳ 09,4,ወረዳ,AKI,amh,t,110011,2021-02-10 10:01:01.635388
811,Woreda 10,4,Woreda,AKI,eng,t,110011,2021-02-10 10:01:01.635388
811,ወረዳ 10,4,ወረዳ,AKI,amh,t,110011,2021-02-10 10:01:01.635388
812,Woreda 11,4,Woreda,AKI,eng,t,110011,2021-02-10 10:01:01.635388
812,ወረዳ 11,4,ወረዳ,AKI,amh,t,110011,2021-02-10 10:01:01.635388
813,Woreda 12,4,Woreda,AKI,eng,t,110011,2021-02-10 10:01:01.635388
813,ወረዳ 12,4,ወረዳ,AKI,amh,t,110011,2021-02-10 10:01:01.635388
814,Woreda 13,4,Woreda,AKI,eng,t,110011,2021-02-10 10:01:01.635388
814,ወረዳ 13,4,ወረዳ,AKI,amh,t,110011,2021-02-10 10:01:01.635388
815,Woreda 14,4,Woreda,AKI,eng,t,110011,2021-02-10 10:01:01.635388
815,ወረዳ 14,4,ወረዳ,AKI,amh,t,110011,2021-02-10 10:01:01.635388
816,Woreda 15,4,Woreda,AKI,eng,t,110011,2021-02-10 10:01:01.635388
816,ወረዳ 15,4,ወረዳ,AKI,amh,t,110011,2021-02-10 10:01:01.635388
817,Woreda 16,4,Woreda,AKI,eng,t,110011,2021-02-10 10:01:01.635388
817,ወረዳ 16,4,ወረዳ,AKI,amh,t,110011,2021-02-10 10:01:01.635388
818,Woreda 17,4,Woreda,AKI,eng,t,110011,2021-02-10 10:01:01.635388
818,ወረዳ 17,4,ወረዳ,AKI,amh,t,110011,2021-02-10 10:01:01.635388
819,Woreda 18,4,Woreda,AKI,eng,t,110011,2021-02-10 10:01:01.635388
819,ወረዳ 18,4,ወረዳ,AKI,amh,t,110011,2021-02-10 10:01:01.635388
820,Woreda 19,4,Woreda,AKI,eng,t,110011,2021-02-10 10:01:01.635388
820,ወረዳ 19,4,ወረዳ,AKI,amh,t,110011,2021-02-10 10:01:01.635388
821,Woreda 20,4,Woreda,AKI,eng,t,110011,2021-02-10 10:01:01.635388
821,ወረዳ 20,4,ወረዳ,AKI,amh,t,110011,2021-02-10 10:01:01.635388
822,Woreda 22,4,Woreda,AKI,eng,t,110011,2021-02-10 10:01:01.635388
822,ወረዳ 22,4,ወረዳ,AKI,amh,t,110011,2021-02-10 10:01:01.635388
823,Woreda 01,4,Woreda,AKI,eng,t,110011,2021-02-10 10:01:01.635388
823,ወረዳ 01,4,ወረዳ,ADK,amh,t,110011,2021-02-10 10:01:01.635388
824,Woreda 02,4,Woreda,ADK,eng,t,110011,2021-02-10 10:01:01.635388
824,ወረዳ 02,4,ወረዳ,ADK,amh,t,110011,2021-02-10 10:01:01.635388
825,Woreda 03,4,Woreda,ADK,eng,t,110011,2021-02-10 10:01:01.635388
825,ወረዳ 03,4,ወረዳ,ADK,amh,t,110011,2021-02-10 10:01:01.635388
826,Woreda 04,4,Woreda,ADK,eng,t,110011,2021-02-10 10:01:01.635388
826,ወረዳ 04,4,ወረዳ,ADK,amh,t,110011,2021-02-10 10:01:01.635388
827,Woreda 05,4,Woreda,ADK,eng,t,110011,2021-02-10 10:01:01.635388
827,ወረዳ 05,4,ወረዳ,ADK,amh,t,110011,2021-02-10 10:01:01.635388
828,Woreda 06,4,Woreda,ADK,eng,t,110011,2021-02-10 10:01:01.635388
828,ወረዳ 06,4,ወረዳ,ADK,amh,t,110011,2021-02-10 10:01:01.635388
829,Woreda 07,4,Woreda,ADK,eng,t,110011,2021-02-10 10:01:01.635388
829,ወረዳ 07,4,ወረዳ,ADK,amh,t,110011,2021-02-10 10:01:01.635388
830,Woreda 08,4,Woreda,ADK,eng,t,110011,2021-02-10 10:01:01.635388
830,ወረዳ 08,4,ወረዳ,ADK,amh,t,110011,2021-02-10 10:01:01.635388
831,Woreda 09,4,Woreda,ADK,eng,t,110011,2021-02-10 10:01:01.635388
831,ወረዳ 09,4,ወረዳ,ADK,amh,t,110011,2021-02-10 10:01:01.635388
832,Woreda 10,4,Woreda,ADK,eng,t,110011,2021-02-10 10:01:01.635388
832,ወረዳ 10,4,ወረዳ,ADK,amh,t,110011,2021-02-10 10:01:01.635388
833,Woreda 11,4,Woreda,ADK,eng,t,110011,2021-02-10 10:01:01.635388
833,ወረዳ 11,4,ወረዳ,ADK,amh,t,110011,2021-02-10 10:01:01.635388
834,Woreda 12,4,Woreda,ADK,eng,t,110011,2021-02-10 10:01:01.635388
834,ወረዳ 12,4,ወረዳ,ADK,amh,t,110011,2021-02-10 10:01:01.635388
835,Woreda 13,4,Woreda,ADK,eng,t,110011,2021-02-10 10:01:01.635388
835,ወረዳ 13,4,ወረዳ,ADK,amh,t,110011,2021-02-10 10:01:01.635388
836,Woreda 14,4,Woreda,ADK,eng,t,110011,2021-02-10 10:01:01.635388
836,ወረዳ 14,4,ወረዳ,ADK,amh,t,110011,2021-02-10 10:01:01.635388
837,Woreda 15,4,Woreda,ADK,eng,t,110011,2021-02-10 10:01:01.635388
837,ወረዳ 15,4,ወረዳ,ADK,amh,t,110011,2021-02-10 10:01:01.635388
838,Woreda 16,4,Woreda,ADK,eng,t,110011,2021-02-10 10:01:01.635388
838,ወረዳ 16,4,ወረዳ,ADK,amh,t,110011,2021-02-10 10:01:01.635388
839,Woreda 17,4,Woreda,ADK,eng,t,110011,2021-02-10 10:01:01.635388
839,ወረዳ 17,4,ወረዳ,ADK,amh,t,110011,2021-02-10 10:01:01.635388
840,Woreda 18,4,Woreda,ADK,eng,t,110011,2021-02-10 10:01:01.635388
840,ወረዳ 18,4,ወረዳ,ADK,amh,t,110011,2021-02-10 10:01:01.635388
841,Woreda 19,4,Woreda,ADK,eng,t,110011,2021-02-10 10:01:01.635388
841,ወረዳ 19,4,ወረዳ,ADK,amh,t,110011,2021-02-10 10:01:01.635388
842,Woreda 20,4,Woreda,ADK,eng,t,110011,2021-02-10 10:01:01.635388
842,ወረዳ 20,4,ወረዳ,ADK,amh,t,110011,2021-02-10 10:01:01.635388
843,Woreda 22,4,Woreda,ADK,eng,t,110011,2021-02-10 10:01:01.635388
843,ወረዳ 22,4,ወረዳ,ADK,amh,t,110011,2021-02-10 10:01:01.635388
844,Woreda 01,4,Woreda,ARK,eng,t,110011,2021-02-10 10:01:01.635388
844,ወረዳ 01,4,ወረዳ,ARK,amh,t,110011,2021-02-10 10:01:01.635388
845,Woreda 02,4,Woreda,ARK,eng,t,110011,2021-02-10 10:01:01.635388
845,ወረዳ 02,4,ወረዳ,ARK,amh,t,110011,2021-02-10 10:01:01.635388
846,Woreda 03,4,Woreda,ARK,eng,t,110011,2021-02-10 10:01:01.635388
846,ወረዳ 03,4,ወረዳ,ARK,amh,t,110011,2021-02-10 10:01:01.635388
847,Woreda 04,4,Woreda,ARK,eng,t,110011,2021-02-10 10:01:01.635388
847,ወረዳ 04,4,ወረዳ,ARK,amh,t,110011,2021-02-10 10:01:01.635388
848,Woreda 05,4,Woreda,ARK,eng,t,110011,2021-02-10 10:01:01.635388
848,ወረዳ 05,4,ወረዳ,ARK,amh,t,110011,2021-02-10 10:01:01.635388
849,Woreda 06,4,Woreda,ARK,eng,t,110011,2021-02-10 10:01:01.635388
849,ወረዳ 06,4,ወረዳ,ARK,amh,t,110011,2021-02-10 10:01:01.635388
850,Woreda 07,4,Woreda,ARK,eng,t,110011,2021-02-10 10:01:01.635388
850,ወረዳ 07,4,ወረዳ,ARK,amh,t,110011,2021-02-10 10:01:01.635388
851,Woreda 08,4,Woreda,ARK,eng,t,110011,2021-02-10 10:01:01.635388
851,ወረዳ 08,4,ወረዳ,ARK,amh,t,110011,2021-02-10 10:01:01.635388
852,Woreda 09,4,Woreda,ARK,eng,t,110011,2021-02-10 10:01:01.635388
852,ወረዳ 09,4,ወረዳ,ARK,amh,t,110011,2021-02-10 10:01:01.635388
853,Woreda 10,4,Woreda,ARK,eng,t,110011,2021-02-10 10:01:01.635388
853,ወረዳ 10,4,ወረዳ,ARK,amh,t,110011,2021-02-10 10:01:01.635388
854,Woreda 11,4,Woreda,ARK,eng,t,110011,2021-02-10 10:01:01.635388
854,ወረዳ 11,4,ወረዳ,ARK,amh,t,110011,2021-02-10 10:01:01.635388
855,Woreda 12,4,Woreda,ARK,eng,t,110011,2021-02-10 10:01:01.635388
855,ወረዳ 12,4,ወረዳ,ARK,amh,t,110011,2021-02-10 10:01:01.635388
856,Woreda 13,4,Woreda,ARK,eng,t,110011,2021-02-10 10:01:01.635388
856,ወረዳ 13,4,ወረዳ,ARK,amh,t,110011,2021-02-10 10:01:01.635388
857,Woreda 14,4,Woreda,ARK,eng,t,110011,2021-02-10 10:01:01.635388
857,ወረዳ 14,4,ወረዳ,ARK,amh,t,110011,2021-02-10 10:01:01.635388
858,Woreda 15,4,Woreda,ARK,eng,t,110011,2021-02-10 10:01:01.635388
858,ወረዳ 15,4,ወረዳ,ARK,amh,t,110011,2021-02-10 10:01:01.635388
859,Woreda 16,4,Woreda,ARK,eng,t,110011,2021-02-10 10:01:01.635388
859,ወረዳ 16,4,ወረዳ,ARK,amh,t,110011,2021-02-10 10:01:01.635388
860,Woreda 17,4,Woreda,ARK,eng,t,110011,2021-02-10 10:01:01.635388
860,ወረዳ 17,4,ወረዳ,ARK,amh,t,110011,2021-02-10 10:01:01.635388
861,Woreda 18,4,Woreda,ARK,eng,t,110011,2021-02-10 10:01:01.635388
861,ወረዳ 18,4,ወረዳ,ARK,amh,t,110011,2021-02-10 10:01:01.635388
862,Woreda 19,4,Woreda,ARK,eng,t,110011,2021-02-10 10:01:01.635388
862,ወረዳ 19,4,ወረዳ,ARK,amh,t,110011,2021-02-10 10:01:01.635388
863,Woreda 20,4,Woreda,ARK,eng,t,110011,2021-02-10 10:01:01.635388
863,ወረዳ 20,4,ወረዳ,ARK,amh,t,110011,2021-02-10 10:01:01.635388
864,Woreda 22,4,Woreda,ARK,eng,t,110011,2021-02-10 10:01:01.635388
864,ወረዳ 22,4,ወረዳ,ARK,amh,t,110011,2021-02-10 10:01:01.635388
865,Woreda 01,4,Woreda,GKK,eng,t,110011,2021-02-10 10:01:01.635388
865,ወረዳ 01,4,ወረዳ,GKK,amh,t,110011,2021-02-10 10:01:01.635388
866,Woreda 02,4,Woreda,GKK,eng,t,110011,2021-02-10 10:01:01.635388
866,ወረዳ 02,4,ወረዳ,GKK,amh,t,110011,2021-02-10 10:01:01.635388
867,Woreda 03,4,Woreda,GKK,eng,t,110011,2021-02-10 10:01:01.635388
867,ወረዳ 03,4,ወረዳ,GKK,amh,t,110011,2021-02-10 10:01:01.635388
868,Woreda 04,4,Woreda,GKK,eng,t,110011,2021-02-10 10:01:01.635388
868,ወረዳ 04,4,ወረዳ,GKK,amh,t,110011,2021-02-10 10:01:01.635388
869,Woreda 05,4,Woreda,GKK,eng,t,110011,2021-02-10 10:01:01.635388
869,ወረዳ 05,4,ወረዳ,GKK,amh,t,110011,2021-02-10 10:01:01.635388
870,Woreda 06,4,Woreda,GKK,eng,t,110011,2021-02-10 10:01:01.635388
870,ወረዳ 06,4,ወረዳ,GKK,amh,t,110011,2021-02-10 10:01:01.635388
871,Woreda 07,4,Woreda,GKK,eng,t,110011,2021-02-10 10:01:01.635388
871,ወረዳ 07,4,ወረዳ,GKK,amh,t,110011,2021-02-10 10:01:01.635388
872,Woreda 08,4,Woreda,GKK,eng,t,110011,2021-02-10 10:01:01.635388
872,ወረዳ 08,4,ወረዳ,GKK,amh,t,110011,2021-02-10 10:01:01.635388
873,Woreda 09,4,Woreda,GKK,eng,t,110011,2021-02-10 10:01:01.635388
873,ወረዳ 09,4,ወረዳ,GKK,amh,t,110011,2021-02-10 10:01:01.635388
874,Woreda 10,4,Woreda,GKK,eng,t,110011,2021-02-10 10:01:01.635388
874,ወረዳ 10,4,ወረዳ,GKK,amh,t,110011,2021-02-10 10:01:01.635388
875,Woreda 11,4,Woreda,GKK,eng,t,110011,2021-02-10 10:01:01.635388
875,ወረዳ 11,4,ወረዳ,GKK,amh,t,110011,2021-02-10 10:01:01.635388
876,Woreda 12,4,Woreda,GKK,eng,t,110011,2021-02-10 10:01:01.635388
876,ወረዳ 12,4,ወረዳ,GKK,amh,t,110011,2021-02-10 10:01:01.635388
877,Woreda 13,4,Woreda,GKK,eng,t,110011,2021-02-10 10:01:01.635388
877,ወረዳ 13,4,ወረዳ,GKK,amh,t,110011,2021-02-10 10:01:01.635388
878,Woreda 14,4,Woreda,GKK,eng,t,110011,2021-02-10 10:01:01.635388
878,ወረዳ 14,4,ወረዳ,GKK,amh,t,110011,2021-02-10 10:01:01.635388
879,Woreda 15,4,Woreda,GKK,eng,t,110011,2021-02-10 10:01:01.635388
879,ወረዳ 15,4,ወረዳ,GKK,amh,t,110011,2021-02-10 10:01:01.635388
880,Woreda 16,4,Woreda,GKK,eng,t,110011,2021-02-10 10:01:01.635388
880,ወረዳ 16,4,ወረዳ,GKK,amh,t,110011,2021-02-10 10:01:01.635388
881,Woreda 17,4,Woreda,GKK,eng,t,110011,2021-02-10 10:01:01.635388
881,ወረዳ 17,4,ወረዳ,GKK,amh,t,110011,2021-02-10 10:01:01.635388
882,Woreda 18,4,Woreda,GKK,eng,t,110011,2021-02-10 10:01:01.635388
882,ወረዳ 18,4,ወረዳ,GKK,amh,t,110011,2021-02-10 10:01:01.635388
883,Woreda 19,4,Woreda,GKK,eng,t,110011,2021-02-10 10:01:01.635388
883,ወረዳ 19,4,ወረዳ,GKK,amh,t,110011,2021-02-10 10:01:01.635388
884,Woreda 20,4,Woreda,GKK,eng,t,110011,2021-02-10 10:01:01.635388
884,ወረዳ 20,4,ወረዳ,GKK,amh,t,110011,2021-02-10 10:01:01.635388
885,Woreda 22,4,Woreda,GKK,eng,t,110011,2021-02-10 10:01:01.635388
885,ወረዳ 22,4,ወረዳ,GKK,amh,t,110011,2021-02-10 10:01:01.635388
886,Woreda 01,4,Woreda,KKK,eng,t,110011,2021-02-10 10:01:01.635388
886,ወረዳ 01,4,ወረዳ,KKK,amh,t,110011,2021-02-10 10:01:01.635388
887,Woreda 02,4,Woreda,KKK,eng,t,110011,2021-02-10 10:01:01.635388
887,ወረዳ 02,4,ወረዳ,KKK,amh,t,110011,2021-02-10 10:01:01.635388
888,Woreda 03,4,Woreda,KKK,eng,t,110011,2021-02-10 10:01:01.635388
888,ወረዳ 03,4,ወረዳ,KKK,amh,t,110011,2021-02-10 10:01:01.635388
889,Woreda 04,4,Woreda,KKK,eng,t,110011,2021-02-10 10:01:01.635388
889,ወረዳ 04,4,ወረዳ,KKK,amh,t,110011,2021-02-10 10:01:01.635388
890,Woreda 05,4,Woreda,KKK,eng,t,110011,2021-02-10 10:01:01.635388
890,ወረዳ 05,4,ወረዳ,KKK,amh,t,110011,2021-02-10 10:01:01.635388
891,Woreda 06,4,Woreda,KKK,eng,t,110011,2021-02-10 10:01:01.635388
891,ወረዳ 06,4,ወረዳ,KKK,amh,t,110011,2021-02-10 10:01:01.635388
892,Woreda 07,4,Woreda,KKK,eng,t,110011,2021-02-10 10:01:01.635388
892,ወረዳ 07,4,ወረዳ,KKK,amh,t,110011,2021-02-10 10:01:01.635388
893,Woreda 08,4,Woreda,KKK,eng,t,110011,2021-02-10 10:01:01.635388
893,ወረዳ 08,4,ወረዳ,KKK,amh,t,110011,2021-02-10 10:01:01.635388
894,Woreda 09,4,Woreda,KKK,eng,t,110011,2021-02-10 10:01:01.635388
894,ወረዳ 09,4,ወረዳ,KKK,amh,t,110011,2021-02-10 10:01:01.635388
895,Woreda 10,4,Woreda,KKK,eng,t,110011,2021-02-10 10:01:01.635388
895,ወረዳ 10,4,ወረዳ,KKK,amh,t,110011,2021-02-10 10:01:01.635388
896,Woreda 11,4,Woreda,KKK,eng,t,110011,2021-02-10 10:01:01.635388
896,ወረዳ 11,4,ወረዳ,KKK,amh,t,110011,2021-02-10 10:01:01.635388
897,Woreda 12,4,Woreda,KKK,eng,t,110011,2021-02-10 10:01:01.635388
897,ወረዳ 12,4,ወረዳ,KKK,amh,t,110011,2021-02-10 10:01:01.635388
898,Woreda 13,4,Woreda,KKK,eng,t,110011,2021-02-10 10:01:01.635388
898,ወረዳ 13,4,ወረዳ,KKK,amh,t,110011,2021-02-10 10:01:01.635388
899,Woreda 14,4,Woreda,KKK,eng,t,110011,2021-02-10 10:01:01.635388
899,ወረዳ 14,4,ወረዳ,KKK,amh,t,110011,2021-02-10 10:01:01.635388
900,Woreda 15,4,Woreda,KKK,eng,t,110011,2021-02-10 10:01:01.635388
900,ወረዳ 15,4,ወረዳ,KKK,amh,t,110011,2021-02-10 10:01:01.635388
901,Woreda 16,4,Woreda,KKK,eng,t,110011,2021-02-10 10:01:01.635388
901,ወረዳ 16,4,ወረዳ,KKK,amh,t,110011,2021-02-10 10:01:01.635388
902,Woreda 17,4,Woreda,KKK,eng,t,110011,2021-02-10 10:01:01.635388
902,ወረዳ 17,4,ወረዳ,KKK,amh,t,110011,2021-02-10 10:01:01.635388
903,Woreda 18,4,Woreda,KKK,eng,t,110011,2021-02-10 10:01:01.635388
903,ወረዳ 18,4,ወረዳ,KKK,amh,t,110011,2021-02-10 10:01:01.635388
904,Woreda 19,4,Woreda,KKK,eng,t,110011,2021-02-10 10:01:01.635388
904,ወረዳ 19,4,ወረዳ,KKK,amh,t,110011,2021-02-10 10:01:01.635388
905,Woreda 20,4,Woreda,KKK,eng,t,110011,2021-02-10 10:01:01.635388
905,ወረዳ 20,4,ወረዳ,KKK,amh,t,110011,2021-02-10 10:01:01.635388
906,Woreda 22,4,Woreda,KKK,eng,t,110011,2021-02-10 10:01:01.635388
906,ወረዳ 22,4,ወረዳ,KKK,amh,t,110011,2021-02-10 10:01:01.635388
907,Woreda 01,4,Woreda,LKK,eng,t,110011,2021-02-10 10:01:01.635388
907,ወረዳ 01,4,ወረዳ,LKK,amh,t,110011,2021-02-10 10:01:01.635388
908,Woreda 02,4,Woreda,LKK,eng,t,110011,2021-02-10 10:01:01.635388
908,ወረዳ 02,4,ወረዳ,LKK,amh,t,110011,2021-02-10 10:01:01.635388
909,Woreda 03,4,Woreda,LKK,eng,t,110011,2021-02-10 10:01:01.635388
909,ወረዳ 03,4,ወረዳ,LKK,amh,t,110011,2021-02-10 10:01:01.635388
910,Woreda 04,4,Woreda,LKK,eng,t,110011,2021-02-10 10:01:01.635388
910,ወረዳ 04,4,ወረዳ,LKK,amh,t,110011,2021-02-10 10:01:01.635388
911,Woreda 05,4,Woreda,LKK,eng,t,110011,2021-02-10 10:01:01.635388
911,ወረዳ 05,4,ወረዳ,LKK,amh,t,110011,2021-02-10 10:01:01.635388
912,Woreda 06,4,Woreda,LKK,eng,t,110011,2021-02-10 10:01:01.635388
912,ወረዳ 06,4,ወረዳ,LKK,amh,t,110011,2021-02-10 10:01:01.635388
913,Woreda 07,4,Woreda,LKK,eng,t,110011,2021-02-10 10:01:01.635388
913,ወረዳ 07,4,ወረዳ,LKK,amh,t,110011,2021-02-10 10:01:01.635388
914,Woreda 08,4,Woreda,LKK,eng,t,110011,2021-02-10 10:01:01.635388
914,ወረዳ 08,4,ወረዳ,LKK,amh,t,110011,2021-02-10 10:01:01.635388
915,Woreda 09,4,Woreda,LKK,eng,t,110011,2021-02-10 10:01:01.635388
915,ወረዳ 09,4,ወረዳ,LKK,amh,t,110011,2021-02-10 10:01:01.635388
916,Woreda 10,4,Woreda,LKK,eng,t,110011,2021-02-10 10:01:01.635388
916,ወረዳ 10,4,ወረዳ,LKK,amh,t,110011,2021-02-10 10:01:01.635388
917,Woreda 11,4,Woreda,LKK,eng,t,110011,2021-02-10 10:01:01.635388
917,ወረዳ 11,4,ወረዳ,LKK,amh,t,110011,2021-02-10 10:01:01.635388
